id,question_id,option_key,content,sort_order,created_at,updated_at,raw_text
c7ae5a8a-a2ec-4051-979c-112d7bc3b02b,72a3c012-583c-4c5b-b498-810bb3e042d3,c,"[{""html"":""<p>Having wide lumen</p>"",""type"":""text""}]",3,2026-09-02 10:20:38.35445+00,2026-09-02 10:20:38.35445+00,<p>Having wide lumen</p>
c7d3d22b-53f3-4a47-9d47-14a58d521e9a,f1675c6b-7654-4696-9238-45fc06c38f94,b,"[{""html"":""<p>Vessel</p>"",""type"":""text""}]",2,2026-09-02 08:24:04.694229+00,2026-09-02 08:24:04.694229+00,<p>Vessel</p>
c7eab0e1-73c5-4ba4-ba66-f0528bdef0c2,e7ee1f03-0321-4c3f-9a33-ca18ac55a564,a,"[{""html"":""<p> \\( \\frac{P-Q}{R} \\) </p>"",""type"":""text""}]",1,2026-08-31 07:32:02.501768+00,2026-08-31 07:32:02.501768+00,<p> \( \frac{P-Q}{R} \) </p>
c7f23543-8cab-42ef-a3d7-dc00257f46fa,5514a372-9977-4cde-b51d-6d5f23892c29,b,"[{""html"":""<p>35.0 V</p>"",""type"":""text""}]",2,2026-08-31 07:37:21.334387+00,2026-08-31 07:37:21.334387+00,<p>35.0 V</p>
c814027d-f922-416f-ac10-b6ef62d0a6e6,b98c4295-86cc-475e-82b0-b3e104f01b66,a,"[{""html"":""<p>Chlamydomonas</p><p></p><p></p>"",""type"":""text""}]",1,2026-08-31 08:11:53.949332+00,2026-08-31 08:11:53.949332+00,<p>Chlamydomonas</p><p></p><p></p>
c8266e17-60cd-459a-8d42-14155ade7812,81a5f3fa-758b-46b3-8d59-b8c7fab9edb1,d,"[{""html"":""<p>Brassicaceae</p>"",""type"":""text""}]",4,2026-09-02 09:58:02.341807+00,2026-09-02 09:58:02.341807+00,<p>Brassicaceae</p>
c83afa64-410e-4f77-89d0-7a1e966d03d7,803f3a98-2496-4202-807f-4b2c9e1caf31,d,"[{""html"":""<p>Monstera</p>"",""type"":""text""}]",4,2026-09-03 06:48:27.871449+00,2026-09-03 06:48:27.871449+00,<p>Monstera</p>
c8457838-bd6f-45fb-b56a-c77feea723e6,ce30ded8-4b4c-43c9-b788-21e5e6a6a17f,a,"[{""html"":""<p> \\( \\frac{1}{p} \\) </p>"",""type"":""text""}]",1,2026-09-03 08:02:12.352021+00,2026-09-03 08:02:12.352021+00,<p> \( \frac{1}{p} \) </p>
c8597c5b-f3ae-47c9-a9da-8b57d6039d1c,3bda23bf-9036-4946-b8be-7fe5b719474a,b,"[{""html"":""<p>Law of definite proportions</p>"",""type"":""text""}]",2,2026-08-31 09:17:29.984645+00,2026-08-31 09:17:29.984645+00,<p>Law of definite proportions</p>
c85a64e6-731b-4474-a473-5b3be446535f,11b81c1e-da32-46e9-bb89-b84c859d7ca6,a,"[{""html"":""<p>XeF₄</p>"",""type"":""text""}]",1,2026-09-03 08:35:32.989278+00,2026-09-03 08:35:32.989278+00,<p>XeF₄</p>
c8647500-3006-4da2-a75c-0d57b554089d,95707fcd-99e1-46f3-aa6e-4397f659fc5c,b,"[{""html"":""<p>Androecium is commonly diadelphous<br></p>"",""type"":""text""}]",2,2026-09-02 09:42:42.825515+00,2026-09-02 09:42:42.825515+00,<p>Androecium is commonly diadelphous<br></p>
c871c9ca-64e5-4664-895f-08164dc8fb3c,a35d53fe-c796-4d96-9927-83c2cfdc38d8,b,"[{""html"":""<p>Pair of electrons attract each other in valence shells</p>"",""type"":""text""}]",2,2026-09-03 06:51:09.683341+00,2026-09-03 06:51:09.683341+00,<p>Pair of electrons attract each other in valence shells</p>
c88d7dc4-3080-4dce-b79e-6adc16485a40,4cfb9f5d-fd5f-4d38-b646-c88bc4e9527d,b,"[{""html"":""<p>I, III and IV only</p>"",""type"":""text""}]",2,2026-08-31 06:18:08.954171+00,2026-08-31 06:18:08.954171+00,"<p>I, III and IV only</p>"
c8a3a4f2-8518-4c18-9e98-9f3dd1a99542,3b81fa78-6d63-458b-97dc-31cee597ed6e,d,"[{""html"":""<p>Mass depends on time.</p>"",""type"":""text""}]",4,2026-09-02 15:39:10.969573+00,2026-09-02 15:39:10.969573+00,<p>Mass depends on time.</p>
c8b44315-6fbb-41d9-8578-497305754c23,885787c4-942b-4793-8d1e-30992db32dce,c,"[{""html"":""<p>NH₃</p>"",""type"":""text""}]",3,2026-09-03 07:48:55.499736+00,2026-09-03 07:48:55.499736+00,<p>NH₃</p>
c8d32b24-ccbf-4d1a-ba91-e8292991139f,c4f3ed21-02b1-4fa7-a3a6-915c297021ad,a,"[{""html"":""<p>1 angstrom = 10⁻¹⁰ m<br><br></p>"",""type"":""text""}]",1,2026-08-31 06:23:23.875373+00,2026-08-31 06:23:23.875373+00,<p>1 angstrom = 10⁻¹⁰ m<br><br></p>
c8ecf80d-34ca-4b4c-afdc-0c765149a732,ac6365b2-4afa-4f75-bf67-ff6e98d34a2b,d,"[{""html"":""<p>H₂S</p>"",""type"":""text""}]",4,2026-09-03 08:36:31.178455+00,2026-09-03 08:36:31.178455+00,<p>H₂S</p>
c94dbb6f-af35-47e4-8a8d-e537c8d43a34,4266ab50-10b7-48d8-98cd-2c9aa838b851,b,"[{""html"":""<p> \\( C_4 \\) </p>"",""type"":""text""}]",2,2026-09-02 09:35:16.151373+00,2026-09-02 09:35:16.151373+00,<p> \( C_4 \) </p>
c97da920-58f7-43f2-9f00-c3a1eb8dfe9e,66129147-3808-4f4a-b075-0a6283d7a8cc,a,"[{""html"":""<p><u> \\( \\underline{G} \\) </u></p>"",""type"":""text""}]",1,2026-09-02 08:39:38.338046+00,2026-09-02 08:39:38.338046+00,<p><u> \( \underline{G} \) </u></p>
c999d1f1-9ada-4498-8849-cfd6750f28c8,34138642-f03d-4b53-b565-6b9052371591,c,"[{""html"":""<p>Ulothrix</p>"",""type"":""text""}]",3,2026-08-31 08:08:44.923888+00,2026-08-31 08:08:44.923888+00,<p>Ulothrix</p>
c9b78093-c5d1-407a-95f1-e36a92659b9b,4aa4fdf7-a26e-4a25-9659-043fbeb3e6ec,b,"[{""html"":""<p>10 m s<sup>-2</sup></p>"",""type"":""text""}]",2,2026-09-02 12:23:29.051736+00,2026-09-02 12:23:29.051736+00,<p>10 m s<sup>-2</sup></p>
ca24f4dd-0c6b-43bf-98aa-118863f5da41,885787c4-942b-4793-8d1e-30992db32dce,b,"[{""html"":""<p>H₂O</p>"",""type"":""text""}]",2,2026-09-03 07:48:55.499736+00,2026-09-03 07:48:55.499736+00,<p>H₂O</p>
ca37b12c-9a16-4eff-9bc0-0b6249b53304,81e99820-50f9-430a-9bd4-c323aea72411,c,"[{""html"":""<p>III only</p>"",""type"":""text""}]",3,2026-09-03 06:59:31.97583+00,2026-09-03 06:59:31.97583+00,<p>III only</p>
ca7e727f-e8aa-4a21-87d5-0b6445f5c500,bd1ef78f-10d6-48ef-9be7-431733f477fc,a,"[{""html"":""<p>morphological characters of various organisms</p>"",""type"":""text""}]",1,2026-08-31 06:23:53.666503+00,2026-08-31 06:23:53.666503+00,<p>morphological characters of various organisms</p>
ca99b0fa-5254-4fc9-b2aa-8ba62273c3f4,5d210fa4-dde2-4daa-82e2-4f314283b2a3,d,"[{""html"":""<p>Impulse and momentum</p>"",""type"":""text""}]",4,2026-08-31 06:24:11.044491+00,2026-08-31 06:24:11.044491+00,<p>Impulse and momentum</p>
caca1e17-1d8c-4d3b-b3d8-8372bf726be5,bfe314ac-0b58-48f4-84f9-4eb1d61ad19c,b,"[{""html"":""<p>Cytotaxonomy  -  cytological information</p>"",""type"":""text""}]",2,2026-09-02 06:11:09.849701+00,2026-09-02 06:11:09.849701+00,<p>Cytotaxonomy  -  cytological information</p>
cb77edcd-6ffd-4b20-888e-c34bd7e46406,53956125-a8b3-4fa3-a3c5-d69da8b0e5f8,d,"[{""html"":""Banyan, grass and rose respectively"",""type"":""text""}]",4,2026-09-03 10:10:45.757655+00,2026-09-03 10:10:45.757655+00,"Banyan, grass and rose respectively"
cb84907c-ff49-4c4f-8123-7a424b9cc20e,7de646b0-be5e-419c-9dd7-c012d596182d,d,"[{""html"":""<p>Sp², sp³ and sp</p>"",""type"":""text""}]",4,2026-09-03 08:08:49.936621+00,2026-09-03 08:08:49.936621+00,"<p>Sp², sp³ and sp</p>"
cbfc4784-fa30-4122-8af7-9e2220c831de,1ffc27d2-743d-44f5-b632-83525a62e15b,a,"[{""html"":""<p>Cl and N have comparable electronegativities yet there is no H-bonding in HCl because size of Cl is large.</p>"",""type"":""text""}]",1,2026-09-03 07:52:49.766589+00,2026-09-03 07:52:49.766589+00,<p>Cl and N have comparable electronegativities yet there is no H-bonding in HCl because size of Cl is large.</p>
cc2429e1-a734-4485-bd49-6741cab9af68,de9359e0-e9d1-4372-af8d-7258294672b4,b,"[{""html"":""<p>(i) Xylem (ii) Phloem (iii) Dicot root</p>"",""type"":""text""}]",2,2026-09-02 10:14:16.550273+00,2026-09-02 10:14:16.550273+00,<p>(i) Xylem (ii) Phloem (iii) Dicot root</p>
cc38bf47-0dea-4765-b3d5-4a3f5bc807e7,4e722bfc-1d52-42ef-a381-da015e164a0d,a,"[{""html"":""<p> \\( 16\\ \\mathrm{cm\\ s^{-1}} \\) </p>"",""type"":""text""}]",1,2026-09-03 06:41:06.586945+00,2026-09-03 06:41:06.586945+00,<p> \( 16\ \mathrm{cm\ s^{-1}} \) </p>
cc5cce2a-7ee6-4dba-9f32-6227200662f7,9adc6114-00f1-4a88-b37e-9b552ea1e137,c,"[{""html"":""<p>(ii) and (iv) only</p>"",""type"":""text""}]",3,2026-08-31 07:54:34.354841+00,2026-08-31 07:54:34.354841+00,<p>(ii) and (iv) only</p>
cc620f27-7040-4eac-9501-d2a4f4827aa7,7bbda89b-91fe-4a7a-8e93-f6780e9733b2,d,"[{""html"":""<p>SO₃</p>"",""type"":""text""}]",4,2026-09-03 06:42:11.463606+00,2026-09-03 06:42:11.463606+00,<p>SO₃</p>
cc6575b4-810d-47ab-947c-edf2198af918,4d9f40ed-bd86-4371-9881-acaacbde03da,c,"[{""html"":""I.Opposite ii. Alternate iii. Whorled"",""type"":""text""}]",3,2026-09-03 10:33:01.278934+00,2026-09-03 10:33:01.278934+00,I.Opposite ii. Alternate iii. Whorled
ccafb5db-d4ce-48df-b86b-6ef884ec1694,a931068f-0914-4ba7-b301-a7168ec284d4,c,"[{""html"":""<p>A stone moving in a circular path</p>"",""type"":""text""}]",3,2026-08-31 09:09:01.004139+00,2026-08-31 09:09:01.004139+00,<p>A stone moving in a circular path</p>
ccb1926f-5a85-4db9-9206-db868971bbab,af04a36f-9fa7-4b60-b333-41914f7858ee,d,"[{""html"":""<p>Absence of lignified walls</p>"",""type"":""text""}]",4,2026-09-02 10:17:39.523857+00,2026-09-02 10:17:39.523857+00,<p>Absence of lignified walls</p>
cd3fa271-bb7b-41b3-982c-b50babde4fb0,845fde20-b9dd-49f1-b8d1-01fa8f4a3952,d,"[{""html"":""<p>C — Cotyledon, D — Micropyle, E — Radicle</p>"",""type"":""text""}]",4,2026-09-02 10:27:04.998335+00,2026-09-02 10:27:04.998335+00,"<p>C — Cotyledon, D — Micropyle, E — Radicle</p>"
cd644109-aeaf-482c-b060-cbbdbb4f7c84,f89cef58-93fc-44cf-8dd3-4bb0dbca7832,d,"[{""html"":""<p>[NH₃] and [NO₃]⁻</p>"",""type"":""text""}]",4,2026-09-03 08:41:34.872882+00,2026-09-03 08:41:34.872882+00,<p>[NH₃] and [NO₃]⁻</p>
cd89b4c5-094c-4d93-b3c0-cf80bf1d0348,07e008fa-0816-49c4-a66c-c1ef82922d02,a,"[{""html"":""<p> Chlorophyceae 2-8, equal, apical</p><p></p>"",""type"":""text""}]",1,2026-08-31 08:44:28.937892+00,2026-08-31 08:44:28.937892+00,"<p> Chlorophyceae 2-8, equal, apical</p><p></p>"
cdd4d821-909d-40ea-a592-eb827f4501ae,e4b32cc4-fd13-4fdf-82bd-82a61a7cd566,b,"[{""html"":""<p>Natural</p>"",""type"":""text""}]",2,2026-08-31 06:09:03.734234+00,2026-08-31 06:09:03.734234+00,<p>Natural</p>
cddc4d8b-061a-4266-89fc-1b7de8cc1a3e,bc528636-b47e-40c6-884d-941cf4632fcc,c,"[{""html"":""<p>Four ionic bonds</p>"",""type"":""text""}]",3,2026-09-03 06:52:06.662271+00,2026-09-03 06:52:06.662271+00,<p>Four ionic bonds</p>
cde4fdd7-cf38-4187-8965-bd2a318ce0d5,8fe6ca97-c9a7-4b21-9ab1-3d87a49fb6ca,b,"[{""html"":""<p>Giving mechanical strength to plants</p>"",""type"":""text""}]",2,2026-09-02 10:19:15.978627+00,2026-09-02 10:19:15.978627+00,<p>Giving mechanical strength to plants</p>
cde9b688-0513-483b-a86e-ad26fbbb3b7f,55002996-a6cb-419c-833e-800b0f9b55ef,d,"[{""html"":""<p>conjugation</p>"",""type"":""text""}]",4,2026-08-31 07:00:30.54325+00,2026-08-31 07:00:30.54325+00,<p>conjugation</p>
ce41ec45-e948-4909-b18e-93e832db3e90,1d0390b6-efe2-4202-b04e-6b2118f39bc4,d,"[{""html"":""(ii), when the attractive forces are more than the repulsive forces."",""type"":""text""}]",4,2026-09-03 09:14:53.793599+00,2026-09-03 09:14:53.793599+00,"(ii), when the attractive forces are more than the repulsive forces."
ce49b3a8-3cdd-48fc-8403-ae536d835938,14d9da63-86f9-4749-b2e3-4eca1464a535,b,"[{""html"":""<p>brown alga</p>"",""type"":""text""}]",2,2026-08-31 08:52:21.679704+00,2026-08-31 08:52:21.679704+00,<p>brown alga</p>
ce65c922-2a51-4394-9599-24b725df4110,7307678c-1d20-442f-b6b2-d5ad5bc78456,c,"[{""html"":""<p>momentum</p>"",""type"":""text""}]",3,2026-08-31 08:33:49.488847+00,2026-08-31 08:33:49.488847+00,<p>momentum</p>
cec246ca-5a24-4e16-b38b-a8c7547c2f98,0b1dcc55-6c19-47d6-a649-5b09050d6072,d,"[{""html"":""<img src=\""https://bsbbyuaqibehvcbwugif.supabase.co/storage/v1/object/public/question-assets/general/1788169444481_mcp6j4.jpeg\"" width=\""50%\"" data-alignment=\""center\"" style=\""width: 50%; max-width: 100%; height: auto; display: block; margin-left: auto; margin-right: auto;\""><p></p>"",""type"":""text""}]",4,2026-08-31 09:44:24.759484+00,2026-08-31 09:44:24.759484+00,"<img src=""https://bsbbyuaqibehvcbwugif.supabase.co/storage/v1/object/public/question-assets/general/1788169444481_mcp6j4.jpeg"" width=""50%"" data-alignment=""center"" style=""width: 50%; max-width: 100%; height: auto; display: block; margin-left: auto; margin-right: auto;""><p></p>"
cec5cde8-8231-4992-8a67-bd37f159f249,bc58787f-ded4-4993-bb51-03f93d60a2cc,b,"[{""html"":""<p>−24443.7 J</p>"",""type"":""text""}]",2,2026-08-31 07:14:34.866032+00,2026-08-31 07:14:34.866032+00,<p>−24443.7 J</p>
cee1cef7-e096-4e12-ac16-9d71877b8d94,97077769-d216-46cf-ac8b-e398e18b7dfd,c,"[{""html"":""<p>A, C and D only</p>"",""type"":""text""}]",3,2026-08-31 07:59:02.966639+00,2026-08-31 07:59:02.966639+00,"<p>A, C and D only</p>"
cee60b56-2fae-4c35-9124-83d009562b82,8c3887ba-9e77-4032-86ab-76c581e1ce83,d,"[{""html"":""<p> \\( T = \\frac{4\\pi^2 r^3}{G} \\) </p>"",""type"":""text""}]",4,2026-08-31 07:35:47.485376+00,2026-08-31 07:35:47.485376+00,<p> \( T = \frac{4\pi^2 r^3}{G} \) </p>
ceeda6a3-5dd0-4fba-8351-cdf063f6d5f7,a0f3324f-8bc9-4637-88ed-a136efe21901,b,"[{""html"":""<p>One volume of nitrogen always combines with three volumes of hydrogen to form two volumes of ammonia.</p>"",""type"":""text""}]",2,2026-08-31 06:21:30.437956+00,2026-08-31 06:21:30.437956+00,<p>One volume of nitrogen always combines with three volumes of hydrogen to form two volumes of ammonia.</p>
cefe8899-9134-48a2-8e69-6b80884dc068,d9c7d65a-70f4-4f5e-a6fc-e94152d97d20,a,"[{""html"":""<p>Ectocarpus</p>"",""type"":""text""}]",1,2026-08-31 08:27:32.83893+00,2026-08-31 08:27:32.83893+00,<p>Ectocarpus</p>
cf529e60-19c0-44c4-8c41-af5be203f7ed,b92943d0-d112-4fdf-8cec-c20497f0a0f9,c,"[{""html"":""<p>pectose, cellulose</p><p></p>"",""type"":""text""}]",3,2026-08-31 08:05:51.008187+00,2026-08-31 08:05:51.008187+00,"<p>pectose, cellulose</p><p></p>"
cf73694d-8359-431f-a795-83db70eb07ca,83a6d3c8-7493-4660-9b45-3cb8edac3a19,c,"[{""html"":""<p>Cannot keep the body in equilibrium.</p>"",""type"":""text""}]",3,2026-09-03 06:47:41.991358+00,2026-09-03 06:47:41.991358+00,<p>Cannot keep the body in equilibrium.</p>
cf952268-f459-4a72-920a-1a041256c8cb,f1675c6b-7654-4696-9238-45fc06c38f94,c,"[{""html"":""<p>Fiber</p>"",""type"":""text""}]",3,2026-09-02 08:24:04.694229+00,2026-09-02 08:24:04.694229+00,<p>Fiber</p>
cfa7472b-37de-4148-b445-64581c4c8308,26c5eaf5-784e-437c-9073-3c1797f02736,d,"[{""html"":""<p>all of these.</p>"",""type"":""text""}]",2,2026-09-02 05:18:59.880699+00,2026-09-02 05:18:59.880699+00,<p>all of these.</p>
cfb15738-fd7e-4d25-a5af-0c40059072ab,dc18855a-2843-42c6-83da-2c9d0f3d7d43,c,"[{""html"":""<p> \\( 1.78 \\times 10^{-6}\\,\\mathrm{m^3} \\) </p>"",""type"":""text""}]",3,2026-08-31 08:10:53.525521+00,2026-08-31 08:10:53.525521+00,"<p> \( 1.78 \times 10^{-6}\,\mathrm{m^3} \) </p>"
cfb29406-4e24-493a-aed3-686d3c0b1b1c,e6b59c62-1538-447d-976f-206d92956391,b,"[{""html"":""<p>Kinetic friction depends on the area of contact.</p>"",""type"":""text""}]",2,2026-09-03 07:02:04.544073+00,2026-09-03 07:02:04.544073+00,<p>Kinetic friction depends on the area of contact.</p>
d01fa5cf-d240-4817-a6f9-798caa27744c,af04a36f-9fa7-4b60-b333-41914f7858ee,a,"[{""html"":""<p>Being nearly dead</p>"",""type"":""text""}]",1,2026-09-02 10:17:39.523857+00,2026-09-02 10:17:39.523857+00,<p>Being nearly dead</p>
d0437e39-6caa-4be7-8f38-ef470192db70,f01c2f0c-e480-4e5d-a205-d33016ee378d,c,"[{""html"":""<p>N₂O, I₃⁻, N₃⁻</p>"",""type"":""text""}]",3,2026-09-03 08:38:42.748299+00,2026-09-03 08:38:42.748299+00,"<p>N₂O, I₃⁻, N₃⁻</p>"
d054e88e-d2c8-4d57-8a7e-0f87c0340721,44988893-ee59-4301-8c01-83cec1104802,c,"[{""html"":""<p>Compositae</p>"",""type"":""text""}]",3,2026-09-02 10:03:25.098001+00,2026-09-02 10:03:25.098001+00,<p>Compositae</p>
d0560eef-11e3-4bf9-81dd-251454c18076,c47649f4-c2ba-419d-a5bf-d00a876a1dac,b,"[{""html"":""<p>sugar and pigments</p>"",""type"":""text""}]",2,2026-08-31 08:02:11.080229+00,2026-08-31 08:02:11.080229+00,<p>sugar and pigments</p>
d056eccc-819f-4e89-bd00-1c5f934e392d,b5a9bace-42fd-44cc-b9ee-f17371fe7d85,b,"[{""html"":""<p>Scientific notation and the prefixes are used to simplify numerical computation.</p>"",""type"":""text""}]",2,2026-08-31 06:28:46.355253+00,2026-08-31 06:28:46.355253+00,<p>Scientific notation and the prefixes are used to simplify numerical computation.</p>
d07568b0-2648-4a52-8d9b-67855cf6456a,7718fa25-525d-4660-a462-f422e3bdd573,c,"[{""html"":""<p>4.011 × 10² has 4 significant figures.</p>"",""type"":""text""}]",3,2026-09-01 11:24:11.666451+00,2026-09-01 11:24:11.666451+00,<p>4.011 × 10² has 4 significant figures.</p>
d09a02ee-d8de-4b85-ac6e-b623a7adbb21,38a1c725-9f73-4b22-85a0-43947d61c160,b,"[{""html"":""<p> \\( \\ 10^{-3}\\ \\mathrm{N} \\) </p>"",""type"":""text""}]",2,2026-09-02 12:31:02.379888+00,2026-09-02 12:31:02.379888+00,<p> \( \ 10^{-3}\ \mathrm{N} \) </p>
d0abd49d-13c7-4c33-84c7-83ed203f1d79,877a329a-f25f-4c85-89c2-e4b77387d9bd,c,"[{""html"":""In Alstonia, a pair of leaves arise at each node and lie opposite to each other."",""type"":""text""}]",3,2026-09-03 08:43:22.85754+00,2026-09-03 08:43:22.85754+00,"In Alstonia, a pair of leaves arise at each node and lie opposite to each other."
d0be606d-0d01-49fd-bbd1-33d573f682e3,07e008fa-0816-49c4-a66c-c1ef82922d02,b,"[{""html"":""<p>Phaeophyceae - 2, unequal, lateral</p><p></p>"",""type"":""text""}]",2,2026-08-31 08:44:28.937892+00,2026-08-31 08:44:28.937892+00,"<p>Phaeophyceae - 2, unequal, lateral</p><p></p>"
d0dc633c-23bf-4efd-a711-3972408a0dbb,21e06758-b16a-417a-bb3a-7024d431f944,b,"[{""html"":""<p> \\( 1.13 \\times 10^{2} \\) <br><br></p>"",""type"":""text""}]",2,2026-08-31 08:19:25.519925+00,2026-08-31 08:19:25.519925+00,<p> \( 1.13 \times 10^{2} \) <br><br></p>
d0e53f89-89e8-4d3b-a3df-1d7ce577fe5d,74cebdc1-34ef-4c2b-8e02-5173cd7f5029,b,"[{""html"":""<p>leaves</p>"",""type"":""text""}]",2,2026-09-02 06:59:33.945993+00,2026-09-02 06:59:33.945993+00,<p>leaves</p>
d0e84b1d-2bdb-4bd0-9766-ea79d2e0b9be,a2f7c827-0309-4b8c-851c-7feb70c04138,a,"[{""html"":""<p>A and B only</p>"",""type"":""text""}]",1,2026-09-03 06:27:54.36891+00,2026-09-03 06:27:54.36891+00,<p>A and B only</p>
d0eebc99-9c0b-4ef8-bb6d-6bb9bd380d11,c0eebc99-9c0b-4ef8-bb6d-6bb9bd380c11,a,"[{""html"":""<p>5 m/s</p>"",""type"":""text""}]",1,2026-09-03 06:51:47.467708+00,2026-09-03 06:51:47.467708+00,
d0eebc99-9c0b-4ef8-bb6d-6bb9bd380d12,c0eebc99-9c0b-4ef8-bb6d-6bb9bd380c11,b,"[{""html"":""<p>10 m/s</p>"",""type"":""text""}]",2,2026-09-03 06:51:47.467708+00,2026-09-03 06:51:47.467708+00,
d0eebc99-9c0b-4ef8-bb6d-6bb9bd380d13,c0eebc99-9c0b-4ef8-bb6d-6bb9bd380c11,c,"[{""html"":""<p>15 m/s</p>"",""type"":""text""}]",3,2026-09-03 06:51:47.467708+00,2026-09-03 06:51:47.467708+00,
d0eebc99-9c0b-4ef8-bb6d-6bb9bd380d14,c0eebc99-9c0b-4ef8-bb6d-6bb9bd380c11,d,"[{""html"":""<p>20 m/s</p>"",""type"":""text""}]",4,2026-09-03 06:51:47.467708+00,2026-09-03 06:51:47.467708+00,
d0eebc99-9c0b-4ef8-bb6d-6bb9bd380d21,c0eebc99-9c0b-4ef8-bb6d-6bb9bd380c12,a,"[{""type"":""equation"",""latex"":""\\frac{1}{4\\pi \\varepsilon_0}\\frac{Q}{r^2}""}]",1,2026-09-03 06:51:47.467708+00,2026-09-03 06:51:47.467708+00,
d0eebc99-9c0b-4ef8-bb6d-6bb9bd380d22,c0eebc99-9c0b-4ef8-bb6d-6bb9bd380c12,b,"[{""type"":""equation"",""latex"":""\\frac{1}{4\\pi \\varepsilon_0}\\frac{Q}{r}""}]",2,2026-09-03 06:51:47.467708+00,2026-09-03 06:51:47.467708+00,
d0eebc99-9c0b-4ef8-bb6d-6bb9bd380d23,c0eebc99-9c0b-4ef8-bb6d-6bb9bd380c12,c,"[{""type"":""equation"",""latex"":""\\frac{1}{4\\pi \\varepsilon_0}\\frac{Q^2}{r^2}""}]",3,2026-09-03 06:51:47.467708+00,2026-09-03 06:51:47.467708+00,
d0eebc99-9c0b-4ef8-bb6d-6bb9bd380d24,c0eebc99-9c0b-4ef8-bb6d-6bb9bd380c12,d,"[{""type"":""equation"",""latex"":""\\frac{Q}{r^3}""}]",4,2026-09-03 06:51:47.467708+00,2026-09-03 06:51:47.467708+00,
d12d1cd0-b511-4b3a-9199-a5b564208155,2f4dfd00-4779-49d2-ba0c-2eeac99db094,d,"[{""html"":""In some leguminous plants, the leaf base may become swollen, known as pulvinus."",""type"":""text""}]",4,2026-09-03 08:24:06.406259+00,2026-09-03 08:24:06.406259+00,"In some leguminous plants, the leaf base may become swollen, known as pulvinus."
d13c21d0-bcc6-44f1-a756-a56a9c317832,5998de2b-c057-4578-93cf-4acab72980d9,d,"[{""html"":""<p>2 sigma and 3 pi bonds.</p>"",""type"":""text""}]",4,2026-09-01 10:56:53.645341+00,2026-09-01 10:56:53.645341+00,<p>2 sigma and 3 pi bonds.</p>
d171fc5c-901d-4605-893b-0f625d5f8a3d,d9c7d65a-70f4-4f5e-a6fc-e94152d97d20,c,"[{""html"":""<p>Fucus</p>"",""type"":""text""}]",3,2026-08-31 08:27:32.83893+00,2026-08-31 08:27:32.83893+00,<p>Fucus</p>
d173863e-015d-4208-99ff-08603c3df1e5,e9ec5ae3-24d6-4032-afb7-61d0673d94f0,c,"[{""html"":""<p>Phylogenetic</p>"",""type"":""text""}]",3,2026-08-31 06:26:08.340204+00,2026-08-31 06:26:08.340204+00,<p>Phylogenetic</p>
d175346d-0629-427e-97cc-405aa036d780,0a25ecc9-1a9c-4e44-a15d-14bb6ccacf89,c,"[{""html"":""<p>monocarpellary superior ovaries</p>"",""type"":""text""}]",3,2026-09-02 08:17:16.094666+00,2026-09-02 08:17:16.094666+00,<p>monocarpellary superior ovaries</p>
d1b16e39-9fd2-4d0f-820d-a27b47bd9bbd,dbc1563b-4867-4347-bc61-c5fc3f444068,d,"[{""html"":""<p>sp³, sp², sp</p>"",""type"":""text""}]",4,2026-09-01 11:07:42.822327+00,2026-09-01 11:07:42.822327+00,"<p>sp³, sp², sp</p>"
d1b1ef93-e74d-47bd-ba6e-7e92a73cea0b,3bda23bf-9036-4946-b8be-7fe5b719474a,c,"[{""html"":""<p>Gay Lussac's law of gaseous volumes</p>"",""type"":""text""}]",3,2026-08-31 09:17:29.984645+00,2026-08-31 09:17:29.984645+00,<p>Gay Lussac's law of gaseous volumes</p>
d1d71e0c-961f-4c99-aae3-014e223bec45,c40de028-4a7f-49a7-be79-19c80c472b74,b,"[{""html"":""<p>Polish on machines</p>"",""type"":""text""}]",2,2026-09-01 07:56:47.927101+00,2026-09-01 07:56:47.927101+00,<p>Polish on machines</p>
d21eea2e-7147-4d31-85dc-9727fe2d8717,617bf837-c29a-4310-a96a-1479b338dd64,c,"[{""html"":""<p>Third level of plant organization</p>"",""type"":""text""}]",3,2026-09-02 10:26:25.440815+00,2026-09-02 10:26:25.440815+00,<p>Third level of plant organization</p>
d2578de5-4d88-4675-b5ca-2ee2ca8a1765,65b60d89-b988-4cc0-8c41-445e7f7fc5a5,a,"[{""html"":""<p>q = 2.303nRT log(V₂/V₁)</p>"",""type"":""text""}]",1,2026-08-31 07:20:25.209908+00,2026-08-31 07:20:25.209908+00,<p>q = 2.303nRT log(V₂/V₁)</p>
d2831c68-7763-4f4e-b365-d4542481d843,66129147-3808-4f4a-b075-0a6283d7a8cc,b,"[{""html"":""<p> \\( \\underline{A} \\) </p>"",""type"":""text""}]",2,2026-09-02 08:39:38.338046+00,2026-09-02 08:39:38.338046+00,<p> \( \underline{A} \) </p>
d28b2b14-c3e6-49d4-8313-300630a4ff98,c47649f4-c2ba-419d-a5bf-d00a876a1dac,d,"[{""html"":""<p>water and chlorophyll.</p>"",""type"":""text""}]",4,2026-08-31 08:02:11.080229+00,2026-08-31 08:02:11.080229+00,<p>water and chlorophyll.</p>
